Date,Price,Open,High,Low,Change %
"Mar 19, 2019",3.7891,3.7912,3.8001,3.7647,-0.0006
"Mar 18, 2019",3.7915,3.8161,3.8277,3.7832,-0.006
"Mar 15, 2019",3.8144,3.8453,3.8725,3.8081,-0.0078
"Mar 14, 2019",3.8443,3.8157,3.8556,3.8142,0.0078
"Mar 13, 2019",3.8147,3.8113,3.8352,3.7995,0.0009
"Mar 12, 2019",3.8114,3.8399,3.8445,3.8009,-0.0075
"Mar 11, 2019",3.8403,3.8678,3.8685,3.8342,-0.0069
"Mar 08, 2019",3.8668,3.8708,3.9032,3.8493,-0.0009
"Mar 07, 2019",3.8704,3.8405,3.9028,3.8159,0.0079
"Mar 06, 2019",3.8401,3.7763,3.8451,3.7746,0.0171
"Mar 05, 2019",3.7755,3.7755,3.7755,3.7755,0
"Mar 04, 2019",3.7755,3.7742,3.7755,3.7742,0.0001
"Mar 01, 2019",3.7752,3.7511,3.7957,3.7456,0.0063
"Feb 28, 2019",3.7514,3.7258,3.7592,3.7171,0.0061
"Feb 27, 2019",3.7287,3.7444,3.7478,3.7217,-0.0054
"Feb 26, 2019",3.7489,3.7519,3.7666,3.7378,-0.0009
"Feb 25, 2019",3.7521,3.7468,3.7523,3.7193,0.001
"Feb 22, 2019",3.7485,3.7683,3.7683,3.7262,-0.0056
"Feb 21, 2019",3.7696,3.7256,3.7721,3.7149,0.0112
"Feb 20, 2019",3.7277,3.7243,3.7372,3.69,0.0012
"Feb 19, 2019",3.7231,3.7334,3.7449,3.7029,-0.0033
"Feb 18, 2019",3.7353,3.7012,3.7422,3.7012,0.0093
"Feb 15, 2019",3.7008,3.7203,3.7264,3.6983,-0.006
"Feb 14, 2019",3.7233,3.7514,3.7952,3.7137,-0.0083
"Feb 13, 2019",3.7544,3.7104,3.7619,3.7104,0.012
"Feb 12, 2019",3.7098,3.7437,3.747,3.7021,-0.0127
"Feb 11, 2019",3.7577,3.7312,3.7747,3.7274,0.0076
"Feb 08, 2019",3.7292,3.7195,3.7477,3.7027,0.0034
"Feb 07, 2019",3.7167,3.6996,3.7375,3.699,0.005
"Feb 06, 2019",3.6983,3.6696,3.7161,3.6672,0.0078
"Feb 05, 2019",3.6698,3.6637,3.6846,3.661,0.0003
"Feb 04, 2019",3.6687,3.6597,3.6877,3.6592,0.0025
"Feb 01, 2019",3.6597,3.6455,3.6822,3.6376,0.0043
"Jan 31, 2019",3.644,3.6865,3.6865,3.6358,-0.0111
"Jan 30, 2019",3.685,3.7205,3.7321,3.6741,-0.0095
"Jan 29, 2019",3.7202,3.7617,3.7648,3.715,-0.0111
"Jan 28, 2019",3.7619,3.778,3.7878,3.75,-0.0024
"Jan 25, 2019",3.7708,3.7713,3.7713,3.7708,-0.0007
"Jan 24, 2019",3.7733,3.7746,3.7955,3.7381,0.0019
"Jan 23, 2019",3.7663,3.7943,3.8134,3.7561,-0.0128
"Jan 22, 2019",3.8152,3.7545,3.8173,3.7457,0.016
"Jan 21, 2019",3.755,3.7609,3.7811,3.7541,0.0009
"Jan 18, 2019",3.7517,3.748,3.7743,3.7285,0.0003
"Jan 17, 2019",3.7504,3.7329,3.7744,3.7262,0.0037
"Jan 16, 2019",3.7366,3.7151,3.7381,3.7084,0.0052
"Jan 15, 2019",3.7172,3.7024,3.7325,3.6947,0.0049
"Jan 14, 2019",3.6991,3.7121,3.7357,3.6846,-0.0033
"Jan 11, 2019",3.7113,3.6943,3.73,3.6913,0.0002
"Jan 10, 2019",3.7105,3.6807,3.7249,3.6746,0.0081
"Jan 09, 2019",3.6807,3.7138,3.7155,3.6743,-0.0088
"Jan 08, 2019",3.7133,3.7373,3.7412,3.7034,-0.006
"Jan 07, 2019",3.7356,3.7139,3.7384,3.6898,0.0054
"Jan 04, 2019",3.7155,3.7593,3.785,3.7088,-0.0109
"Jan 03, 2019",3.7565,3.796,3.8074,3.7376,-0.0088
"Jan 02, 2019",3.79,3.8786,3.8971,3.7828,-0.0235
"Jan 01, 2019",3.8813,3.8813,3.8813,3.8813,0
"Dec 31, 2018",3.8813,3.8813,3.8813,3.8813,0
"Dec 28, 2018",3.8813,3.8769,3.8956,3.8298,0.002
"Dec 27, 2018",3.8735,3.9202,3.9456,3.8685,-0.0124
"Dec 26, 2018",3.922,3.904,3.9405,3.8918,0.0046
"Dec 25, 2018",3.904,3.904,3.904,3.904,0
"Dec 24, 2018",3.904,3.904,3.904,3.904,0
"Dec 21, 2018",3.904,3.8408,3.9071,3.8393,0.0161
"Dec 20, 2018",3.8422,3.8971,3.8971,3.8327,-0.0142
"Dec 19, 2018",3.8977,3.9015,3.9138,3.8634,-0.0038
"Dec 18, 2018",3.9124,3.897,3.9173,3.8836,0.0033
"Dec 17, 2018",3.8995,3.9173,3.9285,3.8772,-0.0045
"Dec 14, 2018",3.9171,3.9113,3.921,3.8877,0.0067
"Dec 13, 2018",3.8911,3.8551,3.8974,3.8507,0.0092
"Dec 12, 2018",3.8555,3.8936,3.8997,3.8362,-0.0124
"Dec 11, 2018",3.904,3.9202,3.9226,3.8876,-0.0036
"Dec 10, 2018",3.9181,3.9076,3.9455,3.8914,0.0027
"Dec 07, 2018",3.9075,3.8817,3.9239,3.8571,0.0073
"Dec 06, 2018",3.8793,3.891,3.9445,3.8733,0.0028
"Dec 05, 2018",3.8686,3.8517,3.8832,3.8341,0.0042
"Dec 04, 2018",3.8525,3.829,3.8675,3.8177,0.0027
"Dec 03, 2018",3.8423,3.8677,3.8677,3.8161,-0.0064
"Nov 30, 2018",3.8669,3.8496,3.8888,3.838,0.0037
"Nov 29, 2018",3.8527,3.8516,3.8752,3.8331,0.0004
"Nov 28, 2018",3.851,3.879,3.8878,3.8317,-0.0062
"Nov 27, 2018",3.8752,3.9228,3.9241,3.8619,-0.0167
"Nov 26, 2018",3.941,3.8184,3.9452,3.8171,0.0294
"Nov 23, 2018",3.8283,3.8035,3.8306,3.7948,0.0063
"Nov 22, 2018",3.8045,3.7904,3.8269,3.7902,0.0018
"Nov 21, 2018",3.7976,3.756,3.8034,3.756,0.0108
"Nov 20, 2018",3.7572,3.7563,3.7572,3.7563,0.0001
"Nov 19, 2018",3.757,3.7473,3.7736,3.7427,0.0036
"Nov 16, 2018",3.7435,3.7723,3.7827,3.7296,-0.0108
"Nov 15, 2018",3.7843,3.7843,3.7843,3.7843,0.0001
"Nov 14, 2018",3.7841,3.8032,3.8194,3.7661,-0.005
"Nov 13, 2018",3.8032,3.7561,3.8313,3.7529,0.0095
"Nov 12, 2018",3.7675,3.7487,3.7696,3.7361,0.0091
"Nov 09, 2018",3.7335,3.761,3.775,3.7252,-0.0072
"Nov 08, 2018",3.7605,3.7297,3.7642,3.7158,0.0077
"Nov 07, 2018",3.7318,3.7618,3.7874,3.722,-0.0079
"Nov 06, 2018",3.7615,3.727,3.7701,3.7237,0.0095
"Nov 05, 2018",3.7262,3.6968,3.7326,3.691,0.008
"Nov 02, 2018",3.6968,3.7039,3.7039,3.6963,-0.0012
"Nov 01, 2018",3.7012,3.7231,3.7241,3.6799,-0.0056
"Oct 31, 2018",3.722,3.6969,3.7445,3.6854,0.0067
"Oct 30, 2018",3.6974,3.7175,3.7359,3.6768,-0.0057
"Oct 29, 2018",3.7187,3.6437,3.7226,3.5819,0.0208
"Oct 26, 2018",3.6429,3.7059,3.7302,3.6395,-0.017
"Oct 25, 2018",3.7058,3.7361,3.7361,3.6818,-0.0078
"Oct 24, 2018",3.735,3.695,3.7475,3.6827,0.011
"Oct 23, 2018",3.6942,3.6883,3.7237,3.6856,0.0022
"Oct 22, 2018",3.686,3.6954,3.7214,3.6698,-0.0078
"Oct 19, 2018",3.7149,3.722,3.7273,3.6875,-0.0018
"Oct 18, 2018",3.7216,3.6875,3.7313,3.6726,0.0092
"Oct 17, 2018",3.6875,3.7242,3.746,3.664,-0.0101
"Oct 16, 2018",3.7252,3.7355,3.7363,3.6913,-0.0028
"Oct 15, 2018",3.7357,3.7561,3.7645,3.7125,-0.0125
"Oct 12, 2018",3.783,3.7838,3.7838,3.7824,0.0005
"Oct 11, 2018",3.7812,3.7565,3.7858,3.7159,0.0068
"Oct 10, 2018",3.7555,3.7163,3.7687,3.7109,0.0108
"Oct 09, 2018",3.7155,3.7818,3.7911,3.7005,-0.0168
"Oct 08, 2018",3.779,3.7275,3.7826,3.7094,-0.0162
"Oct 05, 2018",3.8413,3.8742,3.895,3.8376,-0.0086
"Oct 04, 2018",3.8745,3.9017,3.9355,3.8732,-0.0069
"Oct 03, 2018",3.9015,3.9415,3.9415,3.822,-0.0101
"Oct 02, 2018",3.9414,4.0186,4.0188,3.9058,-0.0191
"Oct 01, 2018",4.0181,4.05,4.0633,4.0037,-0.0077
"Sep 28, 2018",4.0491,4.0147,4.058,3.9898,0.0092
"Sep 27, 2018",4.0123,4.0343,4.0553,3.9665,-0.0049
"Sep 26, 2018",4.0322,4.0792,4.0945,4.0095,-0.0107
"Sep 25, 2018",4.0757,4.0893,4.1418,4.0682,-0.0042
"Sep 24, 2018",4.0928,4.0656,4.0975,4.0362,0.0102
"Sep 21, 2018",4.0516,4.077,4.0958,4.0278,-0.0063
"Sep 20, 2018",4.0771,4.1273,4.1311,4.0671,-0.0132
"Sep 19, 2018",4.1315,4.1631,4.1762,4.0976,-0.0069
"Sep 18, 2018",4.1604,4.1342,4.1651,4.1174,0.0068
"Sep 17, 2018",4.1324,4.1744,4.2041,4.1159,-0.01
"Sep 14, 2018",4.1742,4.2063,4.2105,4.1579,-0.008
"Sep 13, 2018",4.2077,4.1616,4.2101,4.1244,0.012
"Sep 12, 2018",4.1579,4.1528,4.1677,4.1106,0.0011
"Sep 11, 2018",4.1535,4.0864,4.1798,4.0864,0.0163
"Sep 10, 2018",4.0867,4.0679,4.128,4.0524,0.0067
"Sep 07, 2018",4.0597,4.0597,4.0597,4.0597,0.0002
"Sep 06, 2018",4.059,4.1448,4.1658,4.0357,-0.0211
"Sep 05, 2018",4.1466,4.157,4.1863,4.1119,-0.0033
"Sep 04, 2018",4.1602,4.1566,4.1908,4.1375,0.0003
"Sep 03, 2018",4.159,4.0926,4.1606,4.0916,0.0255
"Aug 31, 2018",4.0556,4.1486,4.1776,4.0532,-0.0226
"Aug 30, 2018",4.1495,4.1057,4.215,4.1029,0.0102
"Aug 29, 2018",4.1074,4.1389,4.1647,4.1016,-0.0065
"Aug 28, 2018",4.1342,4.0797,4.1475,4.0617,0.0139
"Aug 27, 2018",4.0775,4.1055,4.1144,4.047,-0.006
"Aug 24, 2018",4.102,4.1146,4.1326,4.072,-0.0033
"Aug 23, 2018",4.1155,4.0418,4.1284,4.0408,0.0181
"Aug 22, 2018",4.0425,4.0507,4.0915,4.0312,-0.0013
"Aug 21, 2018",4.0477,3.9697,4.0533,3.9558,0.0196
"Aug 20, 2018",3.97,3.9139,3.9715,3.9139,0.0149
"Aug 17, 2018",3.9116,3.9078,3.9537,3.9036,0.0011
"Aug 16, 2018",3.9072,3.9055,3.9297,3.8672,0.0004
"Aug 15, 2018",3.9055,3.8665,3.9275,3.866,0.0099
"Aug 14, 2018",3.8673,3.8849,3.9038,3.859,-0.0043
"Aug 13, 2018",3.884,3.8585,3.9292,3.8585,0.0063
"Aug 10, 2018",3.8596,3.802,3.8746,3.8009,0.0153
"Aug 09, 2018",3.8015,3.7718,3.8217,3.7718,0.0078
"Aug 08, 2018",3.7721,3.7525,3.7734,3.7355,0.0055
"Aug 07, 2018",3.7515,3.737,3.7723,3.7033,0.0041
"Aug 06, 2018",3.7363,3.7048,3.7372,3.6902,0.0076
"Aug 03, 2018",3.708,3.7519,3.7539,3.7,-0.0113
"Aug 02, 2018",3.7503,3.752,3.7822,3.7491,0.0001
"Aug 01, 2018",3.7499,3.7565,3.7703,3.731,-0.0017
"Jul 31, 2018",3.7563,3.73,3.7645,3.722,0.0069
"Jul 30, 2018",3.7307,3.7139,3.7323,3.6956,0.0052
"Jul 27, 2018",3.7114,3.7464,3.7477,3.7065,-0.0093
"Jul 26, 2018",3.7462,3.6886,3.7483,3.6886,0.0156
"Jul 25, 2018",3.6886,3.7483,3.7485,3.6886,-0.0159
"Jul 24, 2018",3.7481,3.7833,3.7872,3.7321,-0.0091
"Jul 23, 2018",3.7826,3.7662,3.8028,3.7662,0.0038
"Jul 20, 2018",3.7681,3.8319,3.8319,3.7584,-0.016
"Jul 19, 2018",3.8295,3.8495,3.8923,3.8225,-0.0056
"Jul 18, 2018",3.8512,3.8373,3.8647,3.819,0.0032
"Jul 17, 2018",3.8388,3.8634,3.8801,3.8386,-0.0056
"Jul 16, 2018",3.8605,3.8516,3.8742,3.8337,0.0023
"Jul 13, 2018",3.8518,3.8821,3.9005,3.8441,-0.0078
"Jul 12, 2018",3.8822,3.8744,3.903,3.8373,0.0013
"Jul 11, 2018",3.8773,3.8169,3.8859,3.8135,0.0163
"Jul 10, 2018",3.8152,3.8836,3.8872,3.7936,-0.0148
"Jul 09, 2018",3.8727,3.8653,3.8727,3.8649,0.0026
"Jul 06, 2018",3.8628,3.9322,3.9529,3.8594,-0.0178
"Jul 05, 2018",3.9327,3.9133,3.9417,3.8855,0.0049
"Jul 04, 2018",3.9137,3.8941,3.9194,3.8855,0.0042
"Jul 03, 2018",3.8975,3.9125,3.9152,3.8731,-0.0039
"Jul 02, 2018",3.9129,3.879,3.9207,3.8761,0.0092
"Jun 29, 2018",3.8771,3.8582,3.8801,3.8283,0.0038
"Jun 28, 2018",3.8624,3.8611,3.8779,3.835,-0.0001
"Jun 27, 2018",3.8628,3.799,3.8773,3.7904,0.0161
"Jun 26, 2018",3.8016,3.774,3.8033,3.7612,0.0066
"Jun 25, 2018",3.7767,3.7887,3.7887,3.7618,-0.0025
"Jun 22, 2018",3.786,3.7687,3.7896,3.7353,0.0045
"Jun 21, 2018",3.7691,3.7697,3.8048,3.7535,-0.0006
"Jun 20, 2018",3.7715,3.7447,3.7868,3.7058,0.0065
"Jun 19, 2018",3.7471,3.7471,3.7864,3.7178,0
"Jun 18, 2018",3.747,3.731,3.7661,3.7282,0.0047
"Jun 15, 2018",3.7296,3.806,3.806,3.7147,-0.0201
"Jun 14, 2018",3.806,3.7208,3.8161,3.6862,0.0231
"Jun 13, 2018",3.7201,3.718,3.7386,3.6845,0.0004
"Jun 12, 2018",3.7185,3.7075,3.73,3.6685,0.0024
"Jun 11, 2018",3.7097,3.7101,3.7306,3.6714,0.0001
"Jun 08, 2018",3.7094,3.9032,3.9068,3.6928,-0.0508
"Jun 07, 2018",3.9078,3.8489,3.9684,3.8466,0.0153
"Jun 06, 2018",3.8488,3.8086,3.8555,3.8049,0.011
"Jun 05, 2018",3.8068,3.7452,3.8176,3.7452,0.016
"Jun 04, 2018",3.7468,3.7663,3.7671,3.726,-0.0044
"Jun 01, 2018",3.7633,3.725,3.7706,3.7207,0.0107
