Date,Open,High,Low,Close,Adj Close,Volume
2018-08-30,105.710999,105.780998,105.710999,105.773003,105.773003,383192
2018-08-31,105.765999,105.828003,105.765999,105.828003,105.828003,0
2018-09-02,105.671875,105.679688,105.671875,105.671875,105.671875,8684
2018-09-04,105.805000,105.835999,105.765999,105.780998,105.780998,28531
2018-09-05,105.780998,105.805000,105.765999,105.789001,105.789001,25627
2018-09-06,105.796997,105.828003,105.773003,105.811996,105.811996,11490
2018-09-07,105.805000,105.805000,105.688004,105.703003,105.703003,7986
2018-09-09,105.546875,105.554688,105.539063,105.554688,105.554688,125930
2018-09-10,105.710999,105.710999,105.680000,105.688004,105.688004,7290
2018-09-11,105.688004,105.688004,105.633003,105.633003,105.633003,3134
2018-09-12,105.633003,105.655998,105.625000,105.640999,105.640999,6499
2018-09-13,105.633003,105.640999,105.616997,105.625000,105.625000,2974
2018-09-14,105.625000,105.640999,105.578003,105.585999,105.585999,1215
2018-09-16,105.382813,105.390625,105.367188,105.375000,105.375000,59428
2018-09-17,105.594002,105.594002,105.570000,105.585999,105.585999,500
2018-09-18,105.594002,105.601997,105.546997,105.546997,105.546997,2074
2018-09-19,105.539001,105.561996,105.523003,105.530998,105.530998,2375
2018-09-20,105.555000,105.561996,105.508003,105.530998,105.530998,1082
2018-09-21,105.523003,105.561996,105.523003,105.561996,105.561996,3699
2018-09-23,105.367188,105.367188,105.359375,105.367188,105.367188,27612
2018-09-24,105.555000,105.578003,105.539001,105.561996,105.561996,2101
2018-09-25,105.523003,105.539001,105.523003,105.530998,105.530998,1862
2018-09-26,105.546997,105.561996,105.530998,105.555000,105.555000,3980
2018-09-27,105.625000,105.625000,105.546997,105.555000,105.555000,691
2018-09-28,105.561996,105.561996,105.561996,105.561996,105.561996,373733
2018-09-30,105.359375,105.359375,105.343750,105.351563,105.351563,78894
2018-10-01,105.359001,105.366997,105.328003,105.359001,105.359001,296391
2018-10-02,105.351997,105.414001,105.344002,105.383003,105.383003,448333
2018-10-03,105.383003,105.398003,105.250000,105.280998,105.280998,445612
2018-10-04,105.258003,105.273003,105.203003,105.241997,105.241997,476397
2018-10-05,105.258003,105.273003,105.195000,105.226997,105.226997,496873
2018-10-07,105.234375,105.234375,105.203125,105.210938,105.210938,245942
2018-10-08,105.234001,105.273003,105.203003,105.265999,105.265999,110807
2018-10-09,105.258003,105.273003,105.226997,105.241997,105.241997,438009
2018-10-10,105.234001,105.335999,105.203003,105.258003,105.258003,542703
2018-10-11,105.335999,105.366997,105.273003,105.335999,105.335999,676336
2018-10-12,105.305000,105.359001,105.265999,105.335999,105.335999,364331
2018-10-14,105.304688,105.312500,105.296875,105.304688,105.304688,11238
2018-10-15,105.305000,105.335999,105.289001,105.296997,105.296997,358329
2018-10-16,105.296997,105.311996,105.273003,105.289001,105.289001,315834
2018-10-17,105.280998,105.311996,105.226997,105.258003,105.258003,397075
2018-10-18,105.234001,105.305000,105.203003,105.273003,105.273003,425345
2018-10-19,105.258003,105.280998,105.195000,105.210999,105.210999,422740
2018-10-21,105.218750,105.234375,105.218750,105.218750,105.218750,64536
2018-10-22,105.219002,105.241997,105.203003,105.226997,105.226997,282083
2018-10-23,105.210999,105.344002,105.210999,105.280998,105.280998,636645
2018-10-24,105.280998,105.414001,105.265999,105.359001,105.359001,629969
2018-10-25,105.398003,105.414001,105.328003,105.335999,105.335999,324598
2018-10-26,105.375000,105.515999,105.375000,105.453003,105.453003,764309
2018-10-28,105.453125,105.460938,105.437500,105.437500,105.437500,57515
2018-10-29,105.453003,105.476997,105.390999,105.445000,105.445000,388299
2018-10-30,105.438004,105.445000,105.359001,105.390999,105.390999,509542
2018-10-31,105.366997,105.366997,105.305000,105.328003,105.328003,429796
2018-11-01,105.335999,105.383003,105.311996,105.366997,105.366997,373500
2018-11-02,105.383003,105.390999,105.234001,105.250000,105.250000,492428
2018-11-04,105.257813,105.273438,105.257813,105.265625,105.265625,10843
2018-11-05,105.258003,105.296997,105.250000,105.258003,105.258003,361802
2018-11-06,105.250000,105.280998,105.203003,105.219002,105.219002,402748
2018-11-07,105.210999,105.258003,105.148003,105.195000,105.195000,527677
2018-11-08,105.155998,105.203003,105.140999,105.155998,105.155998,368978
2018-11-09,105.155998,105.241997,105.155998,105.226997,105.226997,444188
